customerID,Churn,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PhoneService,MultipleLines,Cuentas_Diarias
2144-ESWKO,No,One year,Yes,Credit card (automatic),35.2,1463.7,Male,0,No,No,43,DSL,Yes,No,Yes,No,No,No,No,No phone service,1.1540983606557378
2146-EGVDT,No,Two year,No,Credit card (automatic),19.3,1192.7,Male,0,Yes,Yes,59,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6327868852459017
2150-OEGBV,No,One year,No,Bank transfer (automatic),20.1,562.6,Male,0,No,No,27,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.659016393442623
2150-UWTFY,Yes,Month-to-month,No,Mailed check,61.15,1422.05,Female,0,Yes,Yes,22,DSL,Yes,Yes,Yes,No,No,No,Yes,No,2.004918032786885
2150-WLKUW,No,One year,No,Bank transfer (automatic),63.9,2635,Female,0,Yes,No,40,DSL,No,Yes,No,No,Yes,No,Yes,Yes,2.095081967213115
2153-MREFK,Yes,One year,Yes,Electronic check,99.2,3754.6,Female,0,Yes,No,37,Fiber optic,Yes,No,Yes,Yes,No,Yes,Yes,Yes,3.2524590163934426
2154-KVJFF,Yes,Month-to-month,Yes,Electronic check,79.75,1111.85,Female,0,No,No,15,Fiber optic,No,Yes,No,No,No,No,Yes,Yes,2.6147540983606556
2155-AMQRX,No,Month-to-month,Yes,Credit card (automatic),54.9,1505.15,Female,0,No,No,28,DSL,No,No,No,Yes,No,No,Yes,Yes,1.8
2157-MXBJS,Yes,One year,Yes,Mailed check,75.3,989.45,Male,0,Yes,No,13,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,2.4688524590163934
2159-TURXX,No,Month-to-month,No,Credit card (automatic),20.05,95.55,Male,0,No,No,5,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6573770491803279
2160-GPFXD,No,Two year,Yes,Credit card (automatic),65.65,3566.7,Male,0,Yes,Yes,54,DSL,Yes,Yes,No,Yes,No,No,Yes,Yes,2.152459016393443
2162-FRZAA,No,Two year,No,Bank transfer (automatic),39.35,2395.05,Male,0,Yes,Yes,63,DSL,No,Yes,Yes,Yes,No,No,No,No phone service,1.2901639344262295
2164-SOQXL,No,Month-to-month,No,Mailed check,20.05,406.05,Female,0,Yes,Yes,20,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6573770491803279
2165-VOEGB,Yes,One year,Yes,Bank transfer (automatic),105.2,4822.85,Female,0,No,Yes,46,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,No,3.4491803278688526
2167-FQSTQ,No,Two year,Yes,Electronic check,92.4,6786.1,Female,0,Yes,No,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3.0295081967213116
2169-RRLFW,No,Two year,No,Credit card (automatic),25.6,1888.25,Female,0,Yes,No,71,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,0.839344262295082
2171-UDMFD,No,Month-to-month,Yes,Credit card (automatic),19.45,674.55,Male,0,Yes,Yes,32,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6377049180327868
2172-EJXVF,No,One year,Yes,Electronic check,105.9,7521.95,Female,1,No,No,71,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,3.472131147540984
2176-LVPNX,No,Two year,No,Mailed check,89.85,6293.45,Female,1,No,No,71,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.945901639344262
2176-OSJUV,No,Two year,No,Bank transfer (automatic),65.15,4681.75,Male,0,Yes,No,71,DSL,Yes,Yes,No,Yes,No,No,Yes,Yes,2.136065573770492
2178-PMGCJ,No,Month-to-month,Yes,Mailed check,69.7,1490.4,Male,0,No,No,22,Fiber optic,No,No,No,No,No,No,Yes,No,2.2852459016393443
2180-DXNEG,Yes,Month-to-month,Yes,Electronic check,96.0,1062.1,Female,0,No,No,12,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No,3.1475409836065573
2181-TIDSV,No,Two year,Yes,Bank transfer (automatic),19.95,1303.25,Male,0,Yes,Yes,68,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6540983606557377
2181-UAESM,No,Month-to-month,No,Electronic check,53.45,119.5,Male,0,No,No,2,DSL,Yes,No,Yes,No,No,No,Yes,No,1.7524590163934428
2183-ZULVZ,,Two year,Yes,Credit card (automatic),115.15,8250,Female,0,Yes,Yes,70,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3.775409836065574
2186-QZEYA,No,Month-to-month,Yes,Bank transfer (automatic),58.55,1718.95,Female,1,No,No,29,DSL,Yes,Yes,No,No,No,No,Yes,Yes,1.9196721311475409
2187-LZGPL,Yes,Month-to-month,Yes,Credit card (automatic),40.1,293.3,Female,0,No,No,7,DSL,No,Yes,No,No,No,Yes,No,No phone service,1.3147540983606558
2187-PKZAY,No,Month-to-month,Yes,Bank transfer (automatic),79.95,1043.4,Male,0,No,No,12,Fiber optic,No,No,No,No,No,Yes,Yes,No,2.6213114754098363
2188-SXWVT,No,One year,No,Mailed check,55.0,1885.15,Female,0,No,No,34,DSL,Yes,Yes,No,No,No,No,Yes,No,1.8032786885245902
2189-UXTKY,Yes,Month-to-month,Yes,Electronic check,79.2,1742.75,Female,0,Yes,No,22,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Yes,2.59672131147541
2189-WWOEW,Yes,Month-to-month,Yes,Bank transfer (automatic),85.9,1269.55,Female,0,No,Yes,15,Fiber optic,No,Yes,No,No,No,Yes,Yes,No,2.816393442622951
2190-BCXEC,No,Month-to-month,Yes,Credit card (automatic),78.85,3126.85,Female,0,Yes,No,40,Fiber optic,No,No,No,Yes,No,No,Yes,Yes,2.585245901639344
2190-PHBHR,No,Two year,Yes,Credit card (automatic),94.45,6921.7,Female,0,Yes,No,72,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,Yes,3.09672131147541
2192-CKRLV,No,Two year,Yes,Electronic check,49.2,3580.95,Female,0,Yes,No,72,DSL,Yes,Yes,Yes,No,No,Yes,No,No phone service,1.6131147540983608
2192-OZITF,No,Two year,No,Mailed check,73.55,3349.1,Female,0,No,No,45,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes,2.4114754098360653
2193-SFWQW,No,Two year,No,Bank transfer (automatic),111.95,8033.1,Male,0,Yes,Yes,72,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,3.6704918032786886
2194-IIQOF,No,Two year,No,Credit card (automatic),89.3,6388.65,Female,0,Yes,No,71,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.9278688524590164
2195-VVRJF,No,Month-to-month,Yes,Credit card (automatic),59.1,1011.05,Male,1,Yes,No,18,DSL,Yes,No,No,No,No,Yes,Yes,No,1.937704918032787
2195-ZRVAX,Yes,Month-to-month,Yes,Electronic check,85.3,4045.65,Female,0,Yes,No,47,Fiber optic,No,No,Yes,No,No,Yes,Yes,No,2.7967213114754097
2197-OMWGI,No,Two year,Yes,Electronic check,53.0,3656.25,Female,1,Yes,Yes,68,DSL,No,Yes,Yes,No,Yes,Yes,No,No phone service,1.7377049180327868
2200-DSAAL,No,Two year,Yes,Electronic check,80.65,5330.2,Female,0,No,No,68,DSL,No,Yes,Yes,No,Yes,Yes,Yes,Yes,2.644262295081967
2202-CUYXZ,Yes,Month-to-month,Yes,Electronic check,84.85,84.85,Male,0,No,No,1,Fiber optic,No,No,Yes,No,Yes,No,Yes,No,2.7819672131147537
2202-OUTMO,No,Month-to-month,Yes,Bank transfer (automatic),60.85,2003.6,Female,0,Yes,No,34,DSL,Yes,No,No,Yes,No,No,Yes,Yes,1.9950819672131148
2203-GHNWN,No,Month-to-month,Yes,Mailed check,79.65,1928.7,Female,0,Yes,No,24,Fiber optic,No,No,Yes,No,No,No,Yes,Yes,2.611475409836066
2205-LPVGL,No,One year,Yes,Bank transfer (automatic),89.85,5125.75,Male,1,Yes,Yes,58,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,Yes,2.945901639344262
2205-YMZZJ,Yes,Month-to-month,Yes,Electronic check,84.8,546.95,Male,1,No,No,7,Fiber optic,No,No,No,No,Yes,No,Yes,Yes,2.780327868852459
2207-NHRJK,Yes,Month-to-month,No,Electronic check,50.8,50.8,Male,0,No,No,1,DSL,No,Yes,No,No,No,No,Yes,No,1.6655737704918032
2207-OBZNX,Yes,Month-to-month,Yes,Mailed check,51.0,354.05,Male,0,No,No,7,DSL,Yes,No,No,No,No,No,Yes,No,1.6721311475409837
2207-QPJED,No,Month-to-month,No,Electronic check,90.0,3371.75,Female,1,Yes,No,37,Fiber optic,No,No,Yes,Yes,Yes,No,Yes,No,2.9508196721311477
2207-RYYRL,No,Two year,No,Mailed check,24.55,1331.05,Male,0,Yes,Yes,52,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,0.8049180327868852
2208-MPXIO,No,Two year,Yes,Bank transfer (automatic),20.0,886.4,Female,0,Yes,Yes,45,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6557377049180327
2208-NKVVH,No,Two year,No,Mailed check,24.25,1077.95,Male,0,Yes,Yes,43,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,0.7950819672131147
2208-NQBCT,No,Month-to-month,No,Electronic check,81.95,2070.05,Female,0,Yes,Yes,26,Fiber optic,Yes,Yes,No,No,No,No,Yes,No,2.6868852459016392
2208-UGTGR,No,Month-to-month,No,Electronic check,98.6,5581.05,Male,0,No,No,56,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Yes,3.2327868852459014
2209-XADXF,No,Month-to-month,No,Bank transfer (automatic),25.25,25.25,Female,0,No,No,1,DSL,No,No,No,No,No,No,No,No phone service,0.8278688524590164
2211-RMNHO,No,Two year,No,Bank transfer (automatic),85.3,5560,Female,0,Yes,Yes,68,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.7967213114754097
2212-LYASK,No,One year,Yes,Credit card (automatic),45.85,1246.4,Male,0,Yes,Yes,27,DSL,No,Yes,Yes,No,No,Yes,No,No phone service,1.5032786885245901
2215-ZAFGX,No,Month-to-month,Yes,Electronic check,85.5,791.7,Male,0,No,No,9,Fiber optic,No,No,No,No,Yes,No,Yes,Yes,2.80327868852459
2219-MVUSO,Yes,Month-to-month,Yes,Mailed check,45.15,438.4,Male,0,No,No,8,DSL,No,No,No,No,No,No,Yes,No,1.480327868852459
2220-IAHLS,No,Month-to-month,No,Credit card (automatic),19.4,19.4,Female,0,No,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6360655737704918
2223-GDSHL,No,Two year,Yes,Bank transfer (automatic),116.05,8297.5,Male,0,Yes,Yes,71,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3.804918032786885
2223-KAGMX,Yes,Month-to-month,No,Bank transfer (automatic),19.4,289.3,Female,0,No,No,15,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6360655737704918
2225-ZRGSG,Yes,Two year,No,Bank transfer (automatic),93.9,6579.05,Female,0,Yes,Yes,70,Fiber optic,Yes,Yes,Yes,Yes,No,No,Yes,Yes,3.0786885245901643
2226-ICFDO,No,Two year,Yes,Credit card (automatic),85.9,6110.75,Female,0,Yes,Yes,72,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,2.816393442622951
2227-JRSJX,No,Month-to-month,Yes,Bank transfer (automatic),99.15,1956.4,Female,0,No,No,21,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,No,3.2508196721311475
2228-BZDEE,No,Two year,No,Mailed check,20.1,1079.45,Female,0,No,No,54,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.659016393442623
2229-DPMBI,No,Two year,No,Mailed check,19.5,162.15,Female,0,Yes,Yes,8,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.639344262295082
2229-VWQJH,No,Month-to-month,Yes,Credit card (automatic),49.3,1233.25,Female,0,No,No,24,DSL,No,No,Yes,No,No,No,Yes,No,1.6163934426229507
2230-XTUWL,No,Two year,No,Mailed check,19.55,883.35,Female,0,Yes,Yes,48,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6409836065573771
2232-DMLXU,Yes,Month-to-month,No,Mailed check,55.2,55.2,Female,0,Yes,No,1,DSL,No,No,No,No,Yes,No,Yes,No,1.8098360655737706
2233-FAGXV,No,Month-to-month,Yes,Mailed check,24.3,132.25,Female,0,Yes,Yes,5,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,0.7967213114754098
2233-TXSIU,No,One year,No,Credit card (automatic),44.45,792.15,Male,0,Yes,Yes,17,DSL,Yes,No,Yes,No,Yes,No,No,No phone service,1.457377049180328
2234-EOFPT,No,Two year,Yes,Bank transfer (automatic),79.35,5753.25,Male,0,Yes,No,72,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,No,2.6016393442622947
2234-XADUH,No,One year,Yes,Credit card (automatic),103.2,7362.9,Female,0,Yes,Yes,72,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,3.3836065573770493
2235-DWLJU,No,Month-to-month,Yes,Electronic check,44.4,263.05,Female,1,No,No,6,DSL,No,No,No,No,Yes,Yes,No,No phone service,1.4557377049180327
2235-EZAIK,No,Two year,No,Credit card (automatic),79.2,5401.9,Female,0,Yes,No,72,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,2.59672131147541
2235-ZGKPT,Yes,Month-to-month,No,Mailed check,50.85,239.55,Female,0,Yes,Yes,4,DSL,No,No,No,No,No,No,Yes,Yes,1.6672131147540985
2236-HILPA,No,Two year,No,Credit card (automatic),20.65,1218.45,Male,0,Yes,Yes,62,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6770491803278688
2237-ZFSMY,Yes,One year,Yes,Electronic check,95.55,3692.85,Female,0,No,No,39,Fiber optic,Yes,No,Yes,Yes,Yes,No,Yes,No,3.1327868852459018
2239-CFOUJ,No,One year,No,Mailed check,20.4,20.4,Male,0,Yes,Yes,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6688524590163933
2239-CGBUZ,No,One year,Yes,Bank transfer (automatic),60.5,3145.15,Female,0,Yes,No,51,DSL,Yes,Yes,No,Yes,No,No,Yes,No,1.9836065573770492
2239-JALAW,Yes,One year,Yes,Bank transfer (automatic),103.25,6017.65,Male,0,No,No,58,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,3.3852459016393444
2240-HSJQD,No,Month-to-month,Yes,Mailed check,81.85,3141.7,Male,0,No,Yes,38,Fiber optic,No,Yes,No,No,No,No,Yes,Yes,2.683606557377049
2242-MFOTG,No,One year,No,Bank transfer (automatic),80.1,2603.3,Male,0,No,No,33,Fiber optic,Yes,No,No,No,No,No,Yes,Yes,2.626229508196721
2243-FNMMI,No,Month-to-month,No,Mailed check,19.4,415.4,Male,0,No,No,20,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6360655737704918
2245-ADZFJ,No,Two year,No,Bank transfer (automatic),80.55,2471.6,Female,0,Yes,Yes,31,DSL,No,Yes,No,Yes,Yes,Yes,Yes,Yes,2.640983606557377
2249-YPRNG,Yes,Month-to-month,Yes,Bank transfer (automatic),105.85,2239.65,Female,0,Yes,Yes,20,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,3.4704918032786884
2250-IVBWA,No,Month-to-month,No,Electronic check,81.05,5135.35,Male,0,Yes,Yes,64,Fiber optic,Yes,Yes,No,No,No,No,Yes,No,2.6573770491803277
2251-PYLPB,No,Two year,No,Credit card (automatic),79.55,5810.9,Male,0,Yes,No,72,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,2.6081967213114754
2252-ISRNH,No,One year,Yes,Electronic check,90.35,767.9,Male,0,Yes,Yes,9,Fiber optic,No,No,Yes,No,Yes,No,Yes,Yes,2.962295081967213
2252-JHJGE,No,One year,No,Electronic check,104.0,6363.45,Male,0,No,No,61,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,3.4098360655737703
2252-NKNSI,No,Two year,Yes,Mailed check,85.15,4461.85,Male,0,No,Yes,52,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,2.791803278688525
2253-KPMNB,No,Two year,No,Bank transfer (automatic),46.25,3121.4,Female,0,Yes,Yes,69,DSL,Yes,Yes,Yes,Yes,No,No,No,No phone service,1.5163934426229508
2254-DLXRI,No,Month-to-month,Yes,Mailed check,79.15,79.15,Female,0,No,No,1,Fiber optic,No,Yes,No,No,No,No,Yes,Yes,2.595081967213115
2256-YLYLP,No,Two year,Yes,Bank transfer (automatic),72.95,4953.25,Male,0,Yes,Yes,68,DSL,No,No,Yes,Yes,Yes,Yes,Yes,No,2.3918032786885246
2257-BOVXD,No,Month-to-month,Yes,Credit card (automatic),66.6,979.5,Male,0,Yes,No,14,DSL,No,No,No,Yes,Yes,No,Yes,Yes,2.183606557377049
2259-OUUSZ,No,One year,Yes,Credit card (automatic),35.5,249.55,Male,0,No,No,7,DSL,No,No,Yes,Yes,No,No,No,No phone service,1.1639344262295082
2260-USTRB,Yes,Month-to-month,Yes,Bank transfer (automatic),70.2,115.95,Female,1,No,No,2,Fiber optic,No,No,No,No,No,No,Yes,No,2.3016393442622953
2262-SLNVK,No,Month-to-month,No,Electronic check,70.1,70.1,Female,0,No,No,1,Fiber optic,No,No,No,No,No,No,Yes,No,2.2983606557377048
2263-SFSQZ,No,Two year,Yes,Mailed check,24.95,1222.25,Male,0,Yes,Yes,51,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,0.8180327868852458
2265-CYWIV,Yes,Month-to-month,Yes,Electronic check,99.6,347.65,Female,1,Yes,No,4,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Yes,3.265573770491803
2266-FUBDZ,No,Two year,No,Mailed check,19.35,278.85,Male,0,Yes,Yes,15,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6344262295081967
2266-SJNAT,No,One year,No,Credit card (automatic),109.15,7789.6,Female,0,Yes,No,72,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3.5786885245901643
2267-FPIMA,No,Month-to-month,Yes,Credit card (automatic),94.4,4914.9,Male,0,Yes,No,50,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,Yes,3.095081967213115
2267-WTPYD,No,Month-to-month,No,Credit card (automatic),94.0,5438.95,Female,1,Yes,No,57,Fiber optic,No,Yes,Yes,No,No,Yes,Yes,Yes,3.081967213114754
2270-CHBFN,No,Month-to-month,Yes,Credit card (automatic),95.1,4060.55,Female,0,Yes,No,44,Fiber optic,Yes,Yes,Yes,Yes,No,No,Yes,Yes,3.1180327868852458
2272-JKMSI,No,One year,Yes,Electronic check,110.8,6840.95,Female,0,Yes,Yes,62,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3.6327868852459018
2272-QAGFO,Yes,Month-to-month,Yes,Electronic check,74.3,1096.25,Female,1,No,No,14,Fiber optic,No,No,No,No,No,No,Yes,Yes,2.4360655737704917
2272-UOINI,No,Month-to-month,Yes,Electronic check,78.5,571.05,Female,0,No,No,7,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,No,2.5737704918032787
2272-WUSPA,No,Two year,Yes,Electronic check,110.75,7751.7,Female,0,Yes,No,72,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,3.6311475409836067
2273-QCKXA,No,Month-to-month,No,Mailed check,49.05,49.05,Male,0,No,No,1,DSL,No,No,No,Yes,No,No,Yes,No,1.6081967213114754
2274-XUATA,No,Two year,Yes,Bank transfer (automatic),63.1,4685.55,Male,1,Yes,No,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,No phone service,2.0688524590163935
2275-RBYQS,No,Month-to-month,Yes,Mailed check,45.4,45.4,Female,0,No,No,1,DSL,No,No,No,No,No,No,Yes,No,1.4885245901639343
2276-YDAVZ,Yes,Month-to-month,Yes,Credit card (automatic),75.1,270.7,Female,0,No,No,3,Fiber optic,No,No,No,No,No,No,Yes,Yes,2.462295081967213
2277-AXSDC,No,One year,No,Bank transfer (automatic),19.75,624.15,Female,0,No,No,32,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6475409836065574
2277-BKJKN,No,Two year,Yes,Electronic check,99.2,7213.75,Female,1,Yes,No,71,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,No,3.2524590163934426
2277-DJJDL,No,Month-to-month,Yes,Electronic check,99.0,6017.9,Male,1,Yes,No,60,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,Yes,3.2459016393442623
2277-VWCNI,No,Month-to-month,No,Mailed check,48.75,179.85,Female,1,No,No,4,DSL,No,No,No,No,No,No,Yes,Yes,1.598360655737705
2279-AXJJK,No,Month-to-month,Yes,Credit card (automatic),95.65,5088.4,Male,0,Yes,No,52,Fiber optic,No,Yes,No,Yes,No,Yes,Yes,Yes,3.136065573770492
2282-YGNOR,No,One year,No,Credit card (automatic),58.0,1734.5,Female,0,No,No,29,DSL,Yes,No,Yes,Yes,No,No,Yes,No,1.901639344262295
2284-VFLKH,No,One year,Yes,Credit card (automatic),99.25,4920.8,Male,0,Yes,No,49,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,No,3.2540983606557377
2292-XQWSV,No,One year,No,Mailed check,60.3,2448.5,Male,0,Yes,Yes,40,DSL,No,Yes,Yes,Yes,Yes,Yes,No,No phone service,1.9770491803278687
2293-IJWPS,No,One year,Yes,Credit card (automatic),100.75,5985,Female,0,Yes,No,57,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Yes,3.30327868852459
2294-DMMUS,No,Month-to-month,Yes,Credit card (automatic),70.45,4300.45,Female,0,Yes,Yes,62,DSL,No,No,No,No,Yes,Yes,Yes,Yes,2.3098360655737706
2294-SALNE,No,One year,No,Mailed check,86.8,1940.8,Male,0,Yes,Yes,23,Fiber optic,No,Yes,Yes,Yes,No,No,Yes,No,2.845901639344262
2296-DKZFP,No,Two year,No,Bank transfer (automatic),71.0,4386.2,Female,0,Yes,No,65,DSL,Yes,Yes,Yes,No,No,Yes,Yes,No,2.3278688524590163
2300-RQGOI,No,Two year,No,Mailed check,20.05,741.5,Female,0,No,No,38,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6573770491803279
2302-ANTDP,Yes,Month-to-month,No,Electronic check,117.45,5438.9,Female,1,Yes,No,48,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3.8508196721311476
2302-OUZXB,No,Two year,No,Bank transfer (automatic),82.15,5784.3,Male,0,Yes,No,72,DSL,No,Yes,Yes,No,Yes,Yes,Yes,Yes,2.69344262295082
2303-PJYHN,No,Month-to-month,No,Bank transfer (automatic),19.85,52,Female,0,Yes,No,2,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6508196721311476
2305-MRGLV,No,Month-to-month,No,Bank transfer (automatic),76.55,2065.4,Male,0,Yes,No,28,Fiber optic,No,No,No,Yes,No,No,Yes,No,2.5098360655737704
2307-FYNNL,No,Two year,Yes,Electronic check,109.05,7108.2,Male,1,No,No,65,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,3.5754098360655737
2308-STERM,No,Month-to-month,No,Mailed check,19.4,61.05,Female,0,No,No,2,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6360655737704918
2309-OSFEU,Yes,Month-to-month,Yes,Mailed check,33.9,298.45,Male,0,No,No,10,DSL,No,No,No,No,No,Yes,No,No phone service,1.1114754098360655
